"code","team","city","name","capacity","built","seat","lat","lon","lonlat","unique.team"
"USA","MU Purple Raiders","Alliance","Mount Union Stadium",5529,"-","all-seater",40.90366015,-81.1119739684825,"40.90366015:-81.1119739684825","mu-purple-raiders"
"USA","Aurora Greenmen","Aurora","Inkstop Field",5520,"-","all-seater",29.396393,-98.6944229,"29.396393:-98.6944229","aurora-greenmen"
"USA","Dayton Gems","Trotwood","Hara Arena",5500,"1964","all-seater",39.82131905,-84.2556224678727,"39.82131905:-84.2556224678727","dayton-gems"
"USA","Dayton Marshals","Trotwood","Hara Arena",5500,"1964","all-seater",0,0,"0:0","dayton-marshals"
"USA","Bedford Titans","Bedford","Middlefield Cheese Stadium",5500,"1994","all-seater",32.844017,-97.1430671,"32.844017:-97.1430671","bedford-titans"
"USA","Boardman Spartans","Boardman","Spartan Stadium",5500,"-","all-seater",0,0,"0:0","boardman-spartans"
"USA","Lake Blue Streaks","Uniontown","Lake Stadium",5500,"-","all-seater",40.9758992,-81.4072768,"40.9758992:-81.4072768","lake-blue-streaks"
"USA","Solon Comets","Solon","Stewart Field",5500,"-","all-seater",34.0270474,-118.465844235877,"34.0270474:-118.465844235877","solon-comets"
"USA","Indian Creek Redskins","Wintersville","Kettlewell Memorial Stadium",5500,"-","all-seater",40.3753456,-80.7036894,"40.3753456:-80.7036894","indian-creek-redskins"
"USA","Medina Bees","Medina","Ken Dukes Stadium",5467,"-","all-seater",NA,NA,"NA:NA","medina-bees"
"USA","JCU Blue Streaks","U/Heights","Don Shula Stadium",5416,"2003","all-seater",NA,NA,"NA:NA","jcu-blue-streaks"
"USA","Avon Lake Shoremen","Avon Lake","Memorial Stadium",5300,"1959","all-seater",0,0,"0:0","avon-lake-shoremen"
"USA","Ohio Vortex","Canton","Memorial Civic Center",5200,"1951","all-seater",40.8080192,-81.3730255549869,"40.8080192:-81.3730255549869","ohio-vortex"
"USA","Lake Erie Crushers","Avon","All Pro Freight Stadium",5000,"2009","all-seater",41.45982835,-82.0612003358319,"41.45982835:-82.0612003358319","lake-erie-crushers"
"USA","Bowling Green Falcons","Bowling Green","BGSU Ice Arena",5000,"1967","all-seater",41.37910275,-83.6277330333532,"41.37910275:-83.6277330333532","bowling-green-falcons"
"USA","Dayton Flyers","Dayton","Thomas J. Frericks Center",5000,"-","all-seater",39.7388632,-84.1791926866792,"39.7388632:-84.1791926866792","dayton-flyers"
"USA","Dublin Scioto","Dublin","Dublin Scioto Stadium",5000,"-","all-seater",40.1219539,-83.0989496709546,"40.1219539:-83.0989496709546","dublin-scioto"
"USA","Bowling Green Falcons","Bowling Green","Anderson Arena",5000,"1960","all-seater",41.37711625,-83.6365844281488,"41.37711625:-83.6365844281488","bowling-green-falcons"
"USA","Fairview Warriors","Fairview","Fairview Stadium",5000,"-","all-seater",40.7834188,-76.5838484,"40.7834188:-76.5838484","fairview-warriors"
"USA","Kenston Bombers","Chagrin Falls","Community Stadium",5000,"2009","all-seater",0,0,"0:0","kenston-bombers"
"USA","Wooster Generals","Wooster","Follis Field",5000,"-","all-seater",40.7995009,-81.9290315,"40.7995009:-81.9290315","wooster-generals"
"USA","TR Rough Riders","Kent","Roosevelt Stadium",5000,"1970","all-seater",37.4062028,-83.3668466,"37.4062028:-83.3668466","tr-rough-riders"
"USA","Westland Cougars","Galloway","Westland Field",5000,"-","all-seater",39.9051536,-83.137515,"39.9051536:-83.137515","westland-cougars"
"USA","Strongsville Mustangs","Strongsville","Pat Catan Stadium",5000,"2002","all-seater",41.3110008,-81.8339545146096,"41.3110008:-81.8339545146096","strongsville-mustangs"
"USA","Jerome Celtics","Dublin","Jerome Stadium",5000,"-","all-seater",53.2832035,-6.37373102501035,"53.2832035:-6.37373102501035","jerome-celtics"
"USA","Withrow Tigers","Cincinnati","Angus King Stadium",5000,"1920","all-seater",39.1031182,-84.5120196,"39.1031182:-84.5120196","withrow-tigers"
"USA","Muskingum Fighting Muskies","New Concord","McConagha Stadium",5000,"1925","all-seater",39.9936837,-81.7340168,"39.9936837:-81.7340168","muskingum-fighting-muskies"
"USA","Sandusky Blue Streaks","Sandusky","Strobel Field",5000,"1936","all-seater",41.43479945,-82.71720785,"41.43479945:-82.71720785","sandusky-blue-streaks"
"USA","Bowling Green Falcons","Bowling Green","Stroh Center",5000,"2011","all-seater",41.37534065,-83.6263121290515,"41.37534065:-83.6263121290515","bowling-green-falcons"
"USA","Dayton Dutch Lions","Beavercreek","Beavercreek Stadium",5000,"-","all-seater",51.47827835,-3.18268000725955,"51.47827835:-3.18268000725955","dayton-dutch-lions"
"USA","Oklahoma Sooners","Norman","Gaylord Family Stadium",82112,"1923","all-seater",35.20580425,-97.4422333,"35.20580425:-97.4422333","oklahoma-sooners"
"USA","Oklahoma State Cowboys","Stillwater","Boone Pickens Stadium",60000,"1920","all-seater",36.1256929,-97.0668697432097,"36.1256929:-97.0668697432097","oklahoma-state-cowboys"
"USA","Tulsa Golden Hurricane","Tulsa","Skelly Field",30000,"1930","all-seater",36.14888455,-95.943780450185,"36.14888455:-95.943780450185","tulsa-golden-hurricane"
"USA","Oklahoma City Thunder","Oklahoma City","Chesapeake Energy Arena",18036,"2002","all-seater",35.4634696,-97.5150905853135,"35.4634696:-97.5150905853135","oklahoma-city-thunder"
"USA","New Orleans Hornets","Oklahoma City","Chesapeake Energy Arena",18036,"2002","all-seater",0,0,"0:0","new-orleans-hornets"
"USA","Tulsa Oilers","Tulsa","BOK Center",17096,"2008","all-seater",36.1526653,-95.9963743549757,"36.1526653:-95.9963743549757","tulsa-oilers"
"USA","Tulsa Shock","Tulsa","BOK Center",17096,"2008","all-seater",0,0,"0:0","tulsa-shock"
"USA","Oklahoma City Barons","Oklahoma City","Cox Convention Center",13846,"1972","all-seater",35.4654479,-97.5147163149768,"35.4654479:-97.5147163149768","oklahoma-city-barons"
"USA","Oklahoma State Cowboys","Stillwater","Gallagher-Iba Arena",13611,"1938","all-seater",36.1257346,-97.0651527615191,"36.1257346:-97.0651527615191","oklahoma-state-cowboys"
"USA","Oklahoma Redhawks","Oklahoma City","Chickasaw Bricktown Ballpark",13066,"1998","all-seater",35.4653209,-97.507594801466,"35.4653209:-97.507594801466","oklahoma-redhawks"
"USA","Northeastern State Redmen","Tahlequah","Doc Wadley Stadium",12000,"-","all-seater",35.91537,-94.969956,"35.91537:-94.969956","northeastern-state-redmen"
"USA","Oklahoma Sooners","Norman","Lloyd Noble Center",11205,"1975","all-seater",35.1888806,-97.4443674,"35.1888806:-97.4443674","oklahoma-sooners"
"USA","Tulsa Athletics","Tulsa","Drillers Stadium",10997,"1981","all-seater",36.1399175,-95.9234575553816,"36.1399175:-95.9234575553816","tulsa-athletics"
"USA","Oral Roberts Golden Eagles","Tulsa","Mabee Center",10563,"1972","all-seater",36.04807775,-95.9556366787326,"36.04807775:-95.9556366787326","oral-roberts-golden-eagles"
"USA","Central Oklahoma Bronchos","Edmond","Wantland Stadium",10000,"1965","all-seater",35.66181415,-97.4709124584753,"35.66181415:-97.4709124584753","central-oklahoma-bronchos"
"USA","Lawton Wolverines","Lawton","Cameron University Stadium",10000,"1965","all-seater",34.6048602,-98.4341234,"34.6048602:-98.4341234","lawton-wolverines"
"USA","Lawton Wolverines","Lawton","Cameron University Stadium",10000,"1965","all-seater",0,0,"0:0","lawton-wolverines"
"USA","Mustang Broncos","Mustang","Bronco Stadium",9000,"-","all-seater",30.06279,-97.7049269,"30.06279:-97.7049269","mustang-broncos"
"USA","Union Redskins","Tulsa","Union-Tuttle Stadium",9000,"1976","all-seater",36.1539816,-95.992775,"36.1539816:-95.992775","union-redskins"
"USA","Weatherford Kangaroos","Weatherford","Millam Stadium",9000,"-","all-seater",30.6173489,-97.2016008,"30.6173489:-97.2016008","weatherford-kangaroos"
"USA","Oklahoma Defenders","Tulsa","Maxwell Convention Center",8900,"1964","all-seater",36.0648325,-95.8583542625908,"36.0648325:-95.8583542625908","oklahoma-defenders"
"USA","Tulsa 66ers","Tulsa","Maxwell Convention Center",8900,"1964","all-seater",0,0,"0:0","tulsa-66ers"
"USA","Tulsa Revolution","Tulsa","Maxwell Convention Center",8900,"1964","all-seater",0,0,"0:0","tulsa-revolution"
"USA","Football-use","Moore","Moore Stadium",8500,"-","all-seater",-33.88905995,151.225387171003,"-33.88905995:151.225387171003","football-use"
"USA","Tulsa Golden Hurricane","Tulsa","D.W. Reynolds Center",8355,"1998","all-seater",36.1490032,-95.942191580159,"36.1490032:-95.942191580159","tulsa-golden-hurricane"
"USA","Enid Plainsmen","Enid","D. Bruce Selby Stadium",8260,"1954","all-seater",36.3847089,-97.8877689,"36.3847089:-97.8877689","enid-plainsmen"
"USA","Jenks Trojans","Jenks","Hunter-Dwelley Stadium",8000,"1929","6 200",36.0254867,-95.9676519406901,"36.0254867:-95.9676519406901","jenks-trojans"
"USA","Bacone Warriors","Muskogee","Indian Bowl",8000,"1939","all-seater",31.1863433,-89.5749453,"31.1863433:-89.5749453","bacone-warriors"
"USA","Tulsa Drillers","Tulsa","ONEOK Field",7833,"2010","all-seater",36.16016585,-95.9879869517598,"36.16016585:-95.9879869517598","tulsa-drillers"
"USA","Tulsa Roughnecks FC","Tulsa","ONEOK Field",7833,"2010","all-seater",0,0,"0:0","tulsa-roughnecks-fc"
"USA","Energy FC","Oklahoma City","Taft Stadium",7500,"1934","all-seater",35.52471185,-97.4642796973459,"35.52471185:-97.4642796973459","energy-fc"
"USA","Multi-use","Shawnee","Expo Outdoor Arena",7500,"1981","all-seater",39.0339956,-95.6858861,"39.0339956:-95.6858861","multi-use"
"USA","College World Series","Oklahoma City","ASA Hall of Fame Stadium",7300,"1987","5 000",35.52471185,-97.4642796973459,"35.52471185:-97.4642796973459","college-world-series"
"USA","Douglass Trojans","Oklahoma City","Moses F. Miller Stadium",7000,"-","all-seater",35.4675602,-97.5164276,"35.4675602:-97.5164276","douglass-trojans"
"USA","Multi-use","Tulsa","Expo Square Pavilion",6311,"1937","all-seater",36.1369146,-95.9328804,"36.1369146:-95.9328804","multi-use"
"USA","Putnam City Pirates","Warr Acres","Putnam City Stadium",6300,"-","all-seater",-26.1933809,28.060853,"-26.1933809:28.060853","putnam-city-pirates"
"USA","Jenks Trojans","Jenks","Hunter Dwelley Stadium",6200,"-","all-seater",36.0254867,-95.9676519406901,"36.0254867:-95.9676519406901","jenks-trojans"
"USA","Oklahoma Storm","Enid","Chisholm Trail Coliseum",6000,"1998","all-seater",36.428895,-97.8866375,"36.428895:-97.8866375","oklahoma-storm"
"USA","Stillwater Pioneers","Stillwater","Pioneer Stadium",6000,"2009","all-seater",0,0,"0:0","stillwater-pioneers"
"USA","NWOSU Rangers","Alva","Ranger Field",6000,"-","all-seater",31.4116633,-87.047098327161,"31.4116633:-87.047098327161","nwosu-rangers"
"USA","Yukon Millers","Yukon","Miller Stadium",6000,"-","all-seater",64.0242226,-140.941433,"64.0242226:-140.941433","yukon-millers"
"USA","Union Redskins","Tulsa","Hammons Arena",5662,"2003","all-seater",35.881007,-96.0107429,"35.881007:-96.0107429","union-redskins"
"USA","OPSU Aggies","Goodwell","Carl Wooten Field",5000,"-","all-seater",36.59200255,-101.63943314991,"36.59200255:-101.63943314991","opsu-aggies"
"USA","ECU Tigers","Oklahoma City","Norris Field",5000,"-","all-seater",35.472684,-97.5170819377063,"35.472684:-97.5170819377063","ecu-tigers"
"USA","Tulsa 66ers","Bixby","Spirit Bank Event Center",5000,"2008","all-seater",36.04323405,-95.9643209234182,"36.04323405:-95.9643209234182","tulsa-66ers"
"USA","Guthrie Bluejays","Guthrie","Jelsma Stadium",5000,"1936","all-seater",35.87646725,-97.4242643959314,"35.87646725:-97.4242643959314","guthrie-bluejays"
"USA","SNU Crimson Storm","Bethany","Sawyer Center",5000,"1998","all-seater",35.51194705,-97.6259868648457,"35.51194705:-97.6259868648457","snu-crimson-storm"
"USA","Tulsa Golden Hurricane","Tulsa","Hurricane S&T Stadium",5000,"-","all-seater",37.1758892,-113.29296,"37.1758892:-113.29296","tulsa-golden-hurricane"
"USA","Oregon Ducks","Eugene","Autzen Stadium",53800,"1967","all-seater",36.2247304,-115.0915936,"36.2247304:-115.0915936","oregon-ducks"
"USA","Oregon State Beavers","Corvallis","Reser Stadium",44000,"1953","all-seater",44.55948635,-123.281268706704,"44.55948635:-123.281268706704","oregon-state-beavers"
"USA","Portland State Vikings","Portland","Providence Park",20438,"1926","19 566",45.5213493,-122.6898549,"45.5213493:-122.6898549","portland-state-vikings"
"USA","Portland Timbers","Portland","Providence Park",20438,"1926","19 566",0,0,"0:0","portland-timbers"
"USA","Portland Thorns FC","Portland","Providence Park",20438,"1926","19 566",0,0,"0:0","portland-thorns-fc"
"USA","Portland Trail Blazers","Portland","Moda Center",19980,"1995","all-seater",45.53161025,-122.666844251237,"45.53161025:-122.666844251237","portland-trail-blazers"
"USA","Portland Winterhawks","Portland","Moda Center",18280,"1995","all-seater",0,0,"0:0","portland-winterhawks"
"USA","Portland State Vikings","Portland","Memorial Coliseum",12666,"1960","all-seater",0,0,"0:0","portland-state-vikings"
"USA","Oregon Ducks","Eugene","Matthew Knight Arena",12541,"2011","all-seater",44.0448264,-123.066368277564,"44.0448264:-123.066368277564","oregon-ducks"
"USA","Oregon Ducks","Eugene","Hayward Field",10500,"1919","all-seater",44.0422894,-123.070575975916,"44.0422894:-123.070575975916","oregon-ducks"
"USA","Oregon Beavers","Corvallis","Gill Coliseum",10400,"1949","all-seater",44.5612668,-123.280579815635,"44.5612668:-123.280579815635","oregon-beavers"
"USA","Medford Black Tornado","Medford","Spiegelberg Stadium",9250,"1987","all-seater",42.31660695,-122.870422448864,"42.31660695:-122.870422448864","medford-black-tornado"
"USA","Century Jaguars","Hillsboro","Hillsboro Stadium",7600,"1999","all-seater",45.55438045,-122.906978686167,"45.55438045:-122.906978686167","century-jaguars"
"USA","Eugene Emeralds","Eugene","Civic Stadium",6800,"1938","all-seater",44.03645985,-123.090655168357,"44.03645985:-123.090655168357","eugene-emeralds"
"USA","Lane United FC","Eugene","Civic Stadium",6800,"1938","all-seater",0,0,"0:0","lane-united-fc"
"USA","Portland Pilots","Portland","Chiles Center",5000,"1984","all-seater",45.5750984,-122.728532725799,"45.5750984:-122.728532725799","portland-pilots"
"USA","Eugene Emeralds","Eugene","PK Park",5000,"2010","all-seater",43.3967701,-90.7752939,"43.3967701:-90.7752939","eugene-emeralds"
"USA","Portland Pilots","Portland","Harry A. Merlo Field",5000,"1990","all-seater",45.5230622,-122.6764816,"45.5230622:-122.6764816","portland-pilots"
"USA","Hillsboro Spartans","Hillsboro","Hare Field",5000,"1965","all-seater",45.5288132,-122.973500568025,"45.5288132:-122.973500568025","hillsboro-spartans"
"USA","Multi-use","Salem","State Fairgrounds Pavilion",5000,"-","all-seater",36.12601745,-80.2538335946538,"36.12601745:-80.2538335946538","multi-use"
"USA","Penn State Nittany Lions","University Park","Beaver Stadium",107282,"1960","all-seater",25.7524962,-80.3779009827964,"25.7524962:-80.3779009827964","penn-state-nittany-lions"
"USA","Philadelphia Eagles","Philadelphia","Lincoln Financial Field",68532,"2003","all-seater",39.9009099,-75.1674890126118,"39.9009099:-75.1674890126118","philadelphia-eagles"
"USA","Temple Owls","Philadelphia","Lincoln Financial Field",68532,"2003","all-seater",0,0,"0:0","temple-owls"
"USA","Pittsburgh Steelers","Pittsburgh","Heinz Field",68400,"2001","all-seater",40.44665345,-80.0157287026234,"40.44665345:-80.0157287026234","pittsburgh-steelers"
"USA","Pittsburgh Panthers","Pittsburgh","Heinz Field",68400,"2001","all-seater",0,0,"0:0","pittsburgh-panthers"
"USA","Pennsylvania Quakers","Philadelphia","Franklin Field",52593,"1923","all-seater",39.95003975,-75.1899211357988,"39.95003975:-75.1899211357988","pennsylvania-quakers"
"USA","Pennsylvania Quakers","Philadelphia","Franklin Field",52593,"1923","all-seater",0,0,"0:0","pennsylvania-quakers"
"USA","Philadelphia Phillies","Philadelphia","Citizens Bank Park",43500,"2004","all-seater",39.9059221,-75.1664802841495,"39.9059221:-75.1664802841495","philadelphia-phillies"
"USA","Little League World Series","S. Williamsport","H. J. Lamade Stadium",40000,"1959","10 000",41.2320232,-76.9991341,"41.2320232:-76.9991341","little-league-world-series"
"USA","Pittsburgh Pirates","Pittsburgh","PNC Park",37898,"2001","all-seater",40.4469193,-80.0056394040501,"40.4469193:-80.0056394040501","pittsburgh-pirates"
"USA","Philadelphia 76ers","Philadelphia","Wachovia Center",20444,"1996","all-seater",39.95783695,-75.2165064216152,"39.95783695:-75.2165064216152","philadelphia-76ers"
"USA","Philadelphia Flyers","Philadelphia","Wachovia Center",19519,"1996","all-seater",0,0,"0:0","philadelphia-flyers"
"USA","Philadelphia Union","Chester","PPL Park",18500,"2010","all-seater",39.8329094,-75.3784737708146,"39.8329094:-75.3784737708146","philadelphia-union"
"USA","Pittsburgh Penguins","Pittsburgh","Consol Energy Center",18087,"2010","all-seater",40.4396217,-79.989505593828,"40.4396217:-79.989505593828","pittsburgh-penguins"
"USA","Pittsburgh Power","Pittsburgh","Consol Energy Center",18087,"2010","all-seater",0,0,"0:0","pittsburgh-power"
"USA","Multi-use","Bethlehem","BASD Stadium",18000,"-","all-seater",40.62974155,-75.3733178576391,"40.62974155:-75.3733178576391","multi-use"
"USA","Philadelphia Soul","Philadelphia","Wachovia Center",17486,"1996","all-seater",0,0,"0:0","philadelphia-soul"
"USA","Hershey Wildcats","Hershey","Hersheypark Stadium",16000,"-","all-seater",40.2844408,-76.6774603,"40.2844408:-76.6774603","hershey-wildcats"
"USA","Lehigh Mountain Hawks","Bethlehem","Goodman Stadium",16000,"-","all-seater",40.58904645,-75.3553996797619,"40.58904645:-75.3553996797619","lehigh-mountain-hawks"
"USA","Bethlehem Steel FC","Bethlehem","Goodman Stadium",16000,"-","all-seater",0,0,"0:0","bethlehem-steel-fc"
"USA","Penn State Nittany Lions","University Park","Bryce Jordan Center",15261,"1995","all-seater",40.54203425,-112.01312565853,"40.54203425:-112.01312565853","penn-state-nittany-lions"
"USA","Multi-use","Allentown","J. Birney Crum Stadium",15000,"-","all-seater",40.6084305,-75.4901833,"40.6084305:-75.4901833","multi-use"
"USA","Lafayette College Leopards","Easton","Fisher Field",13750,"1926","all-seater",53.788209,-3.03512159029157,"53.788209:-3.03512159029157","lafayette-college-leopards"
"USA","Bucknell Bison","Lewisburg","C.M. Memorial Stadium",13100,"1924","all-seater",40.9527003,-76.8854501,"40.9527003:-76.8854501","bucknell-bison"
"USA","Pittsburgh Panthers","Pittsburgh","Petersen Events Center",12500,"2002","all-seater",40.44400025,-79.9621191691975,"40.44400025:-79.9621191691975","pittsburgh-panthers"
"USA","Pittsburgh Xplosion","Pittsburgh","Petersen Events Center",12500,"2002","all-seater",0,0,"0:0","pittsburgh-xplosion"
"USA","Woodland Hills Wolverines","Turtle Creek","Turtle Creek Stadium",12500,"1942","all-seater",32.7998445,-96.8140955756331,"32.7998445:-96.8140955756331","woodland-hills-wolverines"
"USA","Villanova Wildcats","Villanova","Villanova Stadium",12000,"1927","all-seater",40.0330169,-75.3366256154734,"40.0330169:-75.3366256154734","villanova-wildcats"
"USA","Hershey Bears","Hershey","Giant Center",10500,"2002","all-seater",40.2864161,-76.6690931143869,"40.2864161:-76.6690931143869","hershey-bears"
"USA","Altoona Mountain Lions","Altoona","Mansion Park Stadium",10400,"-","all-seater",40.4906264,-78.4102913,"40.4906264:-78.4102913","altoona-mountain-lions"
"USA","SWB Red Barons","Moosic","PNC Field",10310,"1989","all-seater",41.36043225,-75.6840358152607,"41.36043225:-75.6840358152607","swb-red-barons"
"USA","Temple Owls","Philadelphia","Liacouras Center",10224,"1997","all-seater",39.9798496,-75.15857305,"39.9798496:-75.15857305","temple-owls"
"USA","Lehigh Valley IronPigs","Allentown","Coca-Cola Park",10000,"2008","8 200",40.6259296,-75.4525643158612,"40.6259296:-75.4525643158612","lehigh-valley-ironpigs"
"USA","Pennsylvania Quakers","Philadelphia","The Palestra",10000,"1927","all-seater",39.9482672,-75.1937200372704,"39.9482672:-75.1937200372704","pennsylvania-quakers"
"USA","Slippery Rock","Slippery Rock","N. Kerr Thompson Stadium",10000,"1974","all-seater",41.0639506,-80.0564468,"41.0639506:-80.0564468","slippery-rock"
"USA","Slippery Rock","Slippery Rock","N. Kerr Thompson Stadium",10000,"1974","all-seater",0,0,"0:0","slippery-rock"
"USA","Pine-Richland Ram","Gibsonia","Pine-Richland Stadium",10000,"-","6 800",40.6300567,-79.9703318,"40.6300567:-79.9703318","pine-richland-ram"
"USA","Pine-Richland Ram","Gibsonia","Pine-Richland Stadium",10000,"-","6 800",0,0,"0:0","pine-richland-ram"
"USA","Erie Illusion","Erie","Veterans Memorial Stadium",10000,"1935","all-seater",0,0,"0:0","erie-illusion"
"USA","Erie Illusion","Erie","Veterans Memorial Stadium",10000,"1935","all-seater",0,0,"0:0","erie-illusion"
"USA","Greater Latrobe Wildcats","Latrobe","Latrobe Memorial Stadium",10000,"-","all-seater",35.12113045,-89.9774151877036,"35.12113045:-89.9774151877036","greater-latrobe-wildcats"
"USA","Gateway Gators","Monroeville","Antimarino Stadium",10000,"1958","5 000",40.4211798,-79.7881024,"40.4211798:-79.7881024","gateway-gators"
"USA","Football-use","Pittsburgh","George K. Cupples Stadium",9700,"-","all-seater",40.4406248,-79.9958864,"40.4406248:-79.9958864","football-use"
"USA","Reading Fighting Phils","Reading","FirstEnergy Stadium",9000,"1950","-",0,0,"0:0","reading-fighting-phils"
"USA","Lehigh Valley Phantoms","Allentown","PPL Center",8578,"2014","all-seater",40.60279535,-75.473022546089,"40.60279535:-75.473022546089","lehigh-valley-phantoms"
"USA","WB/Scranton Penguins","Wilkes-Barre","Mohegan Sun Arena",8300,"-","all-seater",0,0,"0:0","wb/scranton-penguins"
"USA","WB/Scranton Pioneers","Wilkes-Barre","Mohegan Sun Arena",8300,"-","all-seater",0,0,"0:0","wb/scranton-pioneers"
"USA","Scranton Eagles","Scranton","Veterans Memorial Stadium",8000,"-","all-seater",0,0,"0:0","scranton-eagles"
"USA","Bishop McCort Crushers","Johnstown","Point Stadium",8000,"1926","all-seater",40.3288593,-78.9248073056926,"40.3288593:-78.9248073056926","bishop-mccort-crushers"
"USA","UPJ Mountain Cats","Johnstown","Point Stadium",8000,"1926","all-seater",0,0,"0:0","upj-mountain-cats"
"USA","Football-use","Shippensburg","Seth Grove Stadium",7700,"1972","all-seater",40.0642241,-77.5255315546758,"40.0642241:-77.5255315546758","football-use"
"USA","La Salle Explorers","Philadelphia","McCarthy Stadium",7500,"-","all-seater",40.0371,-75.1545,"40.0371:-75.1545","la-salle-explorers"
"USA","Philadelphia Charge","Philadelphia","McCarthy Stadium",7500,"-","all-seater",0,0,"0:0","philadelphia-charge"
"USA","West Chester Golden Rams","West Chester","John A. Farrell Stadium",7500,"-","all-seater",39.9606643,-75.6054882,"39.9606643:-75.6054882","west-chester-golden-rams"
"USA","Football-use","N/Allegheny","Carl A. Newman Stadium",7500,"-","all-seater",NA,NA,"NA:NA","football-use"
"USA","Pottsville Crimson Tide","Pottsville","Veterans Memorial Stadium",7500,"1932","all-seater",0,0,"0:0","pottsville-crimson-tide"
"USA","Lebanon Valley College","Hershey","Hersheypark Arena",7286,"1936","all-seater",40.2844408,-76.6774603,"40.2844408:-76.6774603","lebanon-valley-college"
"USA","Altoona Curve","Altoona","Blair County Ballpark",7210,"1999","all-seater",40.2961879,-78.320013,"40.2961879:-78.320013","altoona-curve"
"USA","MCA Red Tornadoes","Mount Carmel","Silver Bowl",7202,"1932","all-seater",40.7963718,-76.4227694876386,"40.7963718:-76.4227694876386","mca-red-tornadoes"
"USA","Mt Lebanon Blue Devils","Mt Lebanon","Mt Lebanon Stadium",7200,"-","all-seater",35.562083,-88.0715559,"35.562083:-88.0715559","mt-lebanon-blue-devils"
"USA","Reading Royals","Reading","Sovereign Center Arena",7083,"2001","all-seater",40.33786315,-75.92634415,"40.33786315:-75.92634415","reading-royals"
"USA","Reading Express","Reading","Sovereign Center Arena",7083,"2001","all-seater",0,0,"0:0","reading-express"
"USA","Robert Morris Colonials","Pittsburgh","Moon HS Stadium",7000,"-","all-seater",40.4660709,-80.122096,"40.4660709:-80.122096","robert-morris-colonials"
"USA","Multi-use","Harrisburg","P.F.S.C. Large Arena",7000,"-","all-seater",40.2731911,-76.8867008,"40.2731911:-76.8867008","multi-use"
"USA","Chambersburg Trojans","Chambersburg","Trojan Stadium",7000,"2006","all-seater",40.04482155,-79.9278021697024,"40.04482155:-79.9278021697024","chambersburg-trojans"
"USA","Penn State Nittany Lions","University Park","Recreation Hall",6846,"1928","all-seater",1.3555427,103.850921320393,"1.3555427:103.850921320393","penn-state-nittany-lions"
"USA","Pittsburgh Panthers","Pittsburgh","Fitzgerald Field House",6798,"1951","all-seater",40.4434396,-79.9642121605401,"40.4434396:-79.9642121605401","pittsburgh-panthers"
"USA","Erie Otters","Erie","Erie Insurance Arena",6833,"1983","all-seater",42.12803855,-80.0808674590714,"42.12803855:-80.0808674590714","erie-otters"
"USA","JP McCaskey Red Tornado","Lancaster","McCaskey Stadium",6800,"1959","all-seater",40.044801,-76.2861869,"40.044801:-76.2861869","jp-mccaskey-red-tornado"
"USA","Erie BayHawks","Erie","Erie Insurance Arena",6754,"1983","all-seater",0,0,"0:0","erie-bayhawks"
"USA","Marauder Football","Millersville","Biemesderfer Stadium",6700,"-","all-seater",40.00022745,-76.3527577633586,"40.00022745:-76.3527577633586","marauder-football"
"USA","Erie Explosion","Erie","Erie Insurance Arena",6562,"1983","all-seater",0,0,"0:0","erie-explosion"
"USA","Villanova Wildcats","Villanova","The Pavilion",6500,"1986","all-seater",37.91056235,-122.358401005531,"37.91056235:-122.358401005531","villanova-wildcats"
"USA","IUP Indians","Indiana","Miller Stadium",6500,"-","all-seater",0,0,"0:0","iup-indians"
"USA","Harrisburg Senators","Harrisburg","MetroBank Park",6300,"1987","all-seater",40.2561847,-76.8897849299482,"40.2561847:-76.8897849299482","harrisburg-senators"
"USA","Duquesne Dukes","Pittsburgh","A. J. Palumbo Center",6200,"1988","all-seater",40.56831115,-80.0140636987134,"40.56831115:-80.0140636987134","duquesne-dukes"
"USA","Altoona Curve","Altoona","People's Natural Gas Field",6176,"1999","all-seater",40.47394625,-78.3947484151103,"40.47394625:-78.3947484151103","altoona-curve"
"USA","Lehigh Mountain Hawks","Bethlehem","Stabler Arena",6000,"1979","all-seater",40.5852911,-75.3573983206938,"40.5852911:-75.3573983206938","lehigh-mountain-hawks"
"USA","Erie SeaWolves","Erie","Jerry Uht Park",6000,"1995","all-seater",42.1270654,-80.0801651587188,"42.1270654:-80.0801651587188","erie-seawolves"
"USA","Lancaster Barnstormers","Lancaster","Clipper Magazine Stadium",6000,"2005","all-seater",40.0487632,-76.3108780458333,"40.0487632:-76.3108780458333","lancaster-barnstormers"
"USA","Edinboro Red Raiders","Edinboro","Sox Harrison Stadium",6000,"-","all-seater",41.8742225,-80.1317236,"41.8742225:-80.1317236","edinboro-red-raiders"
"USA","East Stroudsburg Warriors","E/Stroudsburg","Eiler-Martin Stadium",6000,"-","all-seater",40.9938356,-75.1722312,"40.9938356:-75.1722312","east-stroudsburg-warriors"
"USA","Pocono Snow","E/Stroudsburg","Eiler-Martin Stadium",6000,"-","all-seater",0,0,"0:0","pocono-snow"
"USA","Shippensburg Greyhounds","Shippensburg","Veterans Stadium",6000,"-","all-seater",0,0,"0:0","shippensburg-greyhounds"
"USA","Shamokin Area Indians","Coal Township","Kemp Memorial Stadium",6000,"-","all-seater",40.7835557,-76.5845825,"40.7835557:-76.5845825","shamokin-area-indians"
